time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-24 00:00:00+00:00,,,62,13
2023-11-25 00:00:00+00:00,18.0,4.0,33,11
2023-11-26 00:00:00+00:00,2.0,2.0,11,9
2023-11-27 00:00:00+00:00,1.0,1.0,5,3
2023-11-28 00:00:00+00:00,1.0,1.0,106,9
2023-11-29 00:00:00+00:00,1.0,1.0,22,9
2023-11-30 00:00:00+00:00,3.0,3.0,34,12
2023-12-01 00:00:00+00:00,2.0,1.0,19,8
2023-12-02 00:00:00+00:00,3.0,2.0,25,12
2023-12-03 00:00:00+00:00,3.0,1.0,21,6
2023-12-04 00:00:00+00:00,,,32,13
2023-12-05 00:00:00+00:00,1.0,1.0,62,10
2023-12-06 00:00:00+00:00,4.0,4.0,123,13
2023-12-07 00:00:00+00:00,1.0,1.0,36,12
