time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-08 00:00:00+00:00,2.0,2.0,33,7
2025-03-09 00:00:00+00:00,2.0,2.0,22,9
2025-03-10 00:00:00+00:00,1.0,1.0,20,13
2025-03-11 00:00:00+00:00,4.0,3.0,59,10
2025-03-12 00:00:00+00:00,1.0,1.0,30,10
2025-03-13 00:00:00+00:00,2.0,2.0,30,15
2025-03-14 00:00:00+00:00,7.0,4.0,23,11
2025-03-15 00:00:00+00:00,6.0,3.0,13,11
2025-03-16 00:00:00+00:00,4.0,1.0,7,3
2025-03-17 00:00:00+00:00,3.0,2.0,27,8
2025-03-18 00:00:00+00:00,,,24,14
2025-03-19 00:00:00+00:00,,,19,10
2025-03-20 00:00:00+00:00,1.0,1.0,19,13
2025-03-21 00:00:00+00:00,4.0,4.0,15,7
