referrer,views_total,views_unique
github.com,224,97
harfang3d.com,190,45
Google,123,28
t.co,44,13
DuckDuckGo,26,1
awesome-go.com,21,21
yandex.ru,14,2
pouet.net,7,2
youtube.com,5,5
news.ycombinator.com,3,3
