referrer,views_total,views_unique
Google,152,18
github.com,134,32
harfang3d.com,69,17
awesome-go.com,39,28
pouet.net,29,10
habr.com,17,9
geekflare.com,4,4
yandex.ru,1,1
alternativeto.net,1,1
t.co,1,1
