time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-07 00:00:00+00:00,3,2,8,8
2025-06-08 00:00:00+00:00,7,2,19,10
2025-06-09 00:00:00+00:00,10,3,24,6
2025-06-10 00:00:00+00:00,1,1,13,10
2025-06-11 00:00:00+00:00,2,2,6,5
2025-06-12 00:00:00+00:00,2,1,10,6
2025-06-13 00:00:00+00:00,3,2,12,6
2025-06-14 00:00:00+00:00,2,2,3,3
2025-06-15 00:00:00+00:00,1,1,12,5
2025-06-16 00:00:00+00:00,1,1,320,9
2025-06-17 00:00:00+00:00,1,1,11,10
2025-06-18 00:00:00+00:00,2,2,9,6
2025-06-19 00:00:00+00:00,1,1,125,6
2025-06-20 00:00:00+00:00,3,2,5,5
