time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-17 00:00:00+00:00,5.0,4.0,36,9
2024-08-18 00:00:00+00:00,,,34,14
2024-08-19 00:00:00+00:00,3.0,3.0,56,15
2024-08-20 00:00:00+00:00,3.0,3.0,87,43
2024-08-21 00:00:00+00:00,3.0,2.0,63,47
2024-08-22 00:00:00+00:00,3.0,2.0,33,11
2024-08-23 00:00:00+00:00,6.0,5.0,12,8
2024-08-24 00:00:00+00:00,,,33,8
2024-08-25 00:00:00+00:00,1.0,1.0,41,10
2024-08-26 00:00:00+00:00,4.0,4.0,61,7
2024-08-27 00:00:00+00:00,2.0,2.0,29,8
2024-08-28 00:00:00+00:00,2.0,2.0,22,11
2024-08-29 00:00:00+00:00,2.0,2.0,22,7
2024-08-30 00:00:00+00:00,1.0,1.0,102,18
