time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-11 00:00:00+00:00,,,74,9
2024-03-12 00:00:00+00:00,3.0,3.0,25,9
2024-03-13 00:00:00+00:00,,,58,11
2024-03-14 00:00:00+00:00,1.0,1.0,9,7
2024-03-15 00:00:00+00:00,1.0,1.0,64,18
2024-03-16 00:00:00+00:00,1.0,1.0,6,5
2024-03-17 00:00:00+00:00,1.0,1.0,22,15
2024-03-18 00:00:00+00:00,5.0,5.0,16,6
2024-03-19 00:00:00+00:00,2.0,2.0,24,21
2024-03-20 00:00:00+00:00,2.0,2.0,27,14
2024-03-21 00:00:00+00:00,9.0,9.0,22,13
2024-03-22 00:00:00+00:00,,,33,11
2024-03-23 00:00:00+00:00,,,58,6
2024-03-24 00:00:00+00:00,1.0,1.0,33,9
