time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-18 00:00:00+00:00,14.0,14.0,17,4
2025-11-19 00:00:00+00:00,4.0,4.0,46,7
2025-11-20 00:00:00+00:00,8.0,8.0,13,9
2025-11-21 00:00:00+00:00,2.0,2.0,17,6
2025-11-22 00:00:00+00:00,1.0,1.0,5,4
2025-11-23 00:00:00+00:00,2.0,2.0,30,9
2025-11-24 00:00:00+00:00,,,41,11
2025-11-25 00:00:00+00:00,3.0,3.0,48,12
2025-11-26 00:00:00+00:00,,,25,8
2025-11-27 00:00:00+00:00,2.0,1.0,12,8
2025-11-28 00:00:00+00:00,4.0,3.0,22,9
2025-11-29 00:00:00+00:00,8.0,8.0,11,8
2025-11-30 00:00:00+00:00,13.0,10.0,13,10
2025-12-01 00:00:00+00:00,7.0,7.0,3,2
