time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-05 00:00:00+00:00,,,8,7
2025-12-06 00:00:00+00:00,2.0,2.0,29,12
2025-12-07 00:00:00+00:00,,,17,9
2025-12-08 00:00:00+00:00,1.0,1.0,22,13
2025-12-09 00:00:00+00:00,3.0,3.0,18,10
2025-12-10 00:00:00+00:00,,,19,9
2025-12-11 00:00:00+00:00,3.0,3.0,12,6
2025-12-12 00:00:00+00:00,,,22,9
2025-12-13 00:00:00+00:00,2.0,2.0,10,6
2025-12-14 00:00:00+00:00,,,17,6
2025-12-15 00:00:00+00:00,1.0,1.0,26,9
2025-12-16 00:00:00+00:00,4.0,4.0,15,7
2025-12-17 00:00:00+00:00,3.0,3.0,4,4
2025-12-18 00:00:00+00:00,2.0,2.0,10,7
