time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-16 00:00:00+00:00,1.0,1.0,9,9
2025-05-17 00:00:00+00:00,2.0,2.0,11,8
2025-05-18 00:00:00+00:00,,,21,6
2025-05-19 00:00:00+00:00,2.0,2.0,10,9
2025-05-20 00:00:00+00:00,3.0,3.0,7,5
2025-05-21 00:00:00+00:00,,,16,10
2025-05-22 00:00:00+00:00,,,8,6
2025-05-23 00:00:00+00:00,3.0,3.0,19,7
2025-05-24 00:00:00+00:00,35.0,5.0,9,2
2025-05-25 00:00:00+00:00,,,4,4
2025-05-26 00:00:00+00:00,4.0,3.0,4,4
2025-05-27 00:00:00+00:00,7.0,5.0,5,4
2025-05-28 00:00:00+00:00,2.0,2.0,10,9
2025-05-29 00:00:00+00:00,,,3,3
