time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,9,4,17,7
2026-05-31 00:00:00+00:00,0,0,5,5
2026-06-01 00:00:00+00:00,7,6,4,4
2026-06-02 00:00:00+00:00,10,8,7,6
2026-06-03 00:00:00+00:00,10,7,3,3
2026-06-04 00:00:00+00:00,9,9,11,8
2026-06-05 00:00:00+00:00,2,2,30,9
2026-06-06 00:00:00+00:00,4,3,12,9
2026-06-07 00:00:00+00:00,2,2,13,11
2026-06-08 00:00:00+00:00,3,3,25,10
2026-06-09 00:00:00+00:00,4,3,5,5
2026-06-10 00:00:00+00:00,3,1,48,5
2026-06-11 00:00:00+00:00,15,11,30,5
2026-06-12 00:00:00+00:00,5,4,7,5
