time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-14 00:00:00+00:00,,,40,9
2023-01-15 00:00:00+00:00,94.0,64.0,24,12
2023-01-16 00:00:00+00:00,154.0,80.0,21,19
2023-01-17 00:00:00+00:00,87.0,58.0,13,9
2023-01-18 00:00:00+00:00,60.0,44.0,46,18
2023-01-19 00:00:00+00:00,20.0,14.0,29,15
2023-01-20 00:00:00+00:00,2.0,2.0,153,18
2023-01-21 00:00:00+00:00,,,33,8
2023-01-22 00:00:00+00:00,,,25,11
2023-01-23 00:00:00+00:00,49.0,36.0,42,15
2023-01-24 00:00:00+00:00,64.0,48.0,57,19
2023-01-25 00:00:00+00:00,19.0,15.0,42,10
2023-01-26 00:00:00+00:00,,,23,8
2023-01-27 00:00:00+00:00,2.0,2.0,45,16
