time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-31 00:00:00+00:00,2.0,2.0,62,18
2022-09-01 00:00:00+00:00,,,63,12
2022-09-02 00:00:00+00:00,1.0,1.0,50,11
2022-09-03 00:00:00+00:00,,,8,4
2022-09-04 00:00:00+00:00,,,35,8
2022-09-05 00:00:00+00:00,,,17,6
2022-09-06 00:00:00+00:00,,,58,13
2022-09-07 00:00:00+00:00,,,60,14
2022-09-08 00:00:00+00:00,1.0,1.0,15,11
2022-09-09 00:00:00+00:00,,,71,11
2022-09-10 00:00:00+00:00,3.0,2.0,19,12
2022-09-11 00:00:00+00:00,,,26,11
2022-09-12 00:00:00+00:00,1.0,1.0,35,10
2022-09-13 00:00:00+00:00,,,42,18
