time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-17 00:00:00+00:00,,,75,6
2022-07-18 00:00:00+00:00,,,21,8
2022-07-19 00:00:00+00:00,4.0,2.0,123,13
2022-07-20 00:00:00+00:00,,,118,21
2022-07-21 00:00:00+00:00,1.0,1.0,36,13
2022-07-22 00:00:00+00:00,2.0,2.0,86,15
2022-07-23 00:00:00+00:00,,,60,15
2022-07-24 00:00:00+00:00,,,52,11
2022-07-25 00:00:00+00:00,12.0,6.0,104,16
2022-07-26 00:00:00+00:00,2.0,2.0,21,7
2022-07-27 00:00:00+00:00,1.0,1.0,56,22
2022-07-28 00:00:00+00:00,2.0,2.0,132,27
2022-07-29 00:00:00+00:00,,,98,16
2022-07-30 00:00:00+00:00,1.0,1.0,89,13
