time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-18 00:00:00+00:00,2.0,1.0,38,13
2024-11-19 00:00:00+00:00,1.0,1.0,55,14
2024-11-20 00:00:00+00:00,,,12,7
2024-11-21 00:00:00+00:00,6.0,4.0,8,7
2024-11-22 00:00:00+00:00,,,10,10
2024-11-23 00:00:00+00:00,,,9,9
2024-11-24 00:00:00+00:00,,,37,10
2024-11-25 00:00:00+00:00,,,59,11
2024-11-26 00:00:00+00:00,,,22,8
2024-11-27 00:00:00+00:00,3.0,3.0,36,14
2024-11-28 00:00:00+00:00,3.0,3.0,37,12
2024-11-29 00:00:00+00:00,1.0,1.0,35,18
2024-11-30 00:00:00+00:00,2.0,2.0,24,16
2024-12-01 00:00:00+00:00,2.0,1.0,40,1
