referrer,views_total,views_unique
github.com,69,27
harfang3d.com,41,16
Google,23,16
yandex.ru,6,2
discuss.afpy.org,5,1
youtube.com,3,2
DuckDuckGo,1,1
chatgpt.vmic.xyz,1,1
context7.com,1,1
habr.com,1,1
