referrer,views_total,views_unique
harfang3d.com,47,20
github.com,34,21
Google,14,8
search.brave.com,5,2
DuckDuckGo,3,2
doubao.com,2,1
yandex.ru,2,1
Baidu,1,1
awesome.imyz.dev,1,1
habr.com,1,1
