time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-02 00:00:00+00:00,,,23,7
2024-05-03 00:00:00+00:00,3.0,1.0,8,8
2024-05-04 00:00:00+00:00,,,22,11
2024-05-05 00:00:00+00:00,2.0,1.0,48,25
2024-05-06 00:00:00+00:00,5.0,3.0,208,68
2024-05-07 00:00:00+00:00,6.0,5.0,159,50
2024-05-08 00:00:00+00:00,8.0,6.0,229,44
2024-05-09 00:00:00+00:00,2.0,2.0,135,28
2024-05-10 00:00:00+00:00,2.0,1.0,264,24
2024-05-11 00:00:00+00:00,1.0,1.0,96,24
2024-05-12 00:00:00+00:00,1.0,1.0,40,19
2024-05-13 00:00:00+00:00,7.0,6.0,48,23
2024-05-14 00:00:00+00:00,1.0,1.0,24,12
2024-05-15 00:00:00+00:00,4.0,4.0,67,14
