time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-23 00:00:00+00:00,,,58,6
2024-03-24 00:00:00+00:00,1.0,1.0,128,10
2024-03-25 00:00:00+00:00,,,102,23
2024-03-26 00:00:00+00:00,3.0,3.0,87,27
2024-03-27 00:00:00+00:00,2.0,1.0,62,30
2024-03-28 00:00:00+00:00,1.0,1.0,23,13
2024-03-29 00:00:00+00:00,3.0,2.0,30,19
2024-03-30 00:00:00+00:00,6.0,2.0,47,16
2024-03-31 00:00:00+00:00,,,71,9
2024-04-01 00:00:00+00:00,3.0,3.0,67,20
2024-04-02 00:00:00+00:00,4.0,3.0,41,15
2024-04-03 00:00:00+00:00,6.0,4.0,45,6
2024-04-04 00:00:00+00:00,1.0,1.0,44,9
2024-04-05 00:00:00+00:00,1.0,1.0,72,9
