time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-10 00:00:00+00:00,,,13,10
2022-07-11 00:00:00+00:00,,,78,9
2022-07-12 00:00:00+00:00,1.0,1.0,8,5
2022-07-13 00:00:00+00:00,,,58,12
2022-07-14 00:00:00+00:00,,,77,9
2022-07-15 00:00:00+00:00,1.0,1.0,125,17
2022-07-16 00:00:00+00:00,1.0,1.0,27,5
2022-07-17 00:00:00+00:00,,,75,6
2022-07-18 00:00:00+00:00,,,21,8
2022-07-19 00:00:00+00:00,4.0,2.0,123,13
2022-07-20 00:00:00+00:00,,,118,21
2022-07-21 00:00:00+00:00,1.0,1.0,36,13
2022-07-22 00:00:00+00:00,2.0,2.0,86,15
2022-07-23 00:00:00+00:00,,,59,14
