time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-28 00:00:00+00:00,1486,10,1,1
2026-07-29 00:00:00+00:00,112,10,9,6
2026-07-30 00:00:00+00:00,2,2,33,4
2026-07-31 00:00:00+00:00,3,3,8,3
2026-08-01 00:00:00+00:00,2,1,3,3
2026-08-02 00:00:00+00:00,0,0,15,9
2026-08-03 00:00:00+00:00,2,1,9,7
2026-08-04 00:00:00+00:00,6,6,49,18
2026-08-05 00:00:00+00:00,5,5,10,9
2026-08-06 00:00:00+00:00,12,9,14,6
2026-08-07 00:00:00+00:00,8,3,4,4
2026-08-08 00:00:00+00:00,16,9,15,2
2026-08-09 00:00:00+00:00,4,3,15,2
2026-08-10 00:00:00+00:00,10,7,18,6
