time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-05 00:00:00+00:00,2.0,2.0,3,3
2025-11-06 00:00:00+00:00,1.0,1.0,18,9
2025-11-07 00:00:00+00:00,1.0,1.0,17,14
2025-11-08 00:00:00+00:00,,,11,9
2025-11-09 00:00:00+00:00,4.0,3.0,30,7
2025-11-10 00:00:00+00:00,,,2,2
2025-11-11 00:00:00+00:00,6.0,6.0,17,7
2025-11-12 00:00:00+00:00,2.0,2.0,9,8
2025-11-13 00:00:00+00:00,1.0,1.0,21,6
2025-11-14 00:00:00+00:00,1.0,1.0,24,7
2025-11-15 00:00:00+00:00,,,19,11
2025-11-16 00:00:00+00:00,,,5,3
2025-11-17 00:00:00+00:00,1.0,1.0,64,13
2025-11-18 00:00:00+00:00,11.0,11.0,17,4
