time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-06 00:00:00+00:00,1.0,1.0,30,23
2023-08-07 00:00:00+00:00,9.0,8.0,18,9
2023-08-08 00:00:00+00:00,5.0,5.0,41,10
2023-08-09 00:00:00+00:00,1.0,1.0,17,11
2023-08-10 00:00:00+00:00,1.0,1.0,67,34
2023-08-11 00:00:00+00:00,,,82,19
2023-08-12 00:00:00+00:00,,,44,15
2023-08-13 00:00:00+00:00,1.0,1.0,52,26
2023-08-14 00:00:00+00:00,28.0,23.0,68,31
2023-08-15 00:00:00+00:00,4.0,2.0,63,20
2023-08-16 00:00:00+00:00,1.0,1.0,95,25
2023-08-17 00:00:00+00:00,3.0,3.0,43,22
2023-08-18 00:00:00+00:00,3.0,3.0,23,12
2023-08-19 00:00:00+00:00,,,3,3
