referrer,views_total,views_unique
github.com,350,45
harfang3d.com,169,25
Google,60,12
awesome-go.com,31,19
youtube.com,30,7
yandex.ru,14,2
DuckDuckGo,11,1
gamefromscratch.com,10,4
habr-com.cdn.ampproject.org,10,1
search.brave.com,9,2
