referrer,views_total,views_unique
harfang3d.com,163,51
github.com,156,49
Google,128,32
habr-com.cdn.ampproject.org,60,1
gamefromscratch.com,31,3
awesome-go.com,29,25
DuckDuckGo,29,4
t.co,27,21
youtube.com,12,6
Baidu,8,2
