time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-10 00:00:00+00:00,,,35,14
2024-10-11 00:00:00+00:00,1.0,1.0,13,9
2024-10-12 00:00:00+00:00,1.0,1.0,4,3
2024-10-13 00:00:00+00:00,1.0,1.0,11,6
2024-10-14 00:00:00+00:00,2.0,2.0,9,6
2024-10-15 00:00:00+00:00,,,11,10
2024-10-16 00:00:00+00:00,,,11,7
2024-10-17 00:00:00+00:00,,,60,17
2024-10-18 00:00:00+00:00,2.0,2.0,8,5
2024-10-19 00:00:00+00:00,,,11,8
2024-10-20 00:00:00+00:00,,,7,6
2024-10-21 00:00:00+00:00,,,13,8
2024-10-22 00:00:00+00:00,2.0,2.0,9,9
2024-10-23 00:00:00+00:00,,,12,3
