time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-04 00:00:00+00:00,2.0,1.0,8,6
2023-11-05 00:00:00+00:00,2.0,2.0,29,10
2023-11-06 00:00:00+00:00,1.0,1.0,10,10
2023-11-07 00:00:00+00:00,1.0,1.0,114,17
2023-11-08 00:00:00+00:00,2.0,1.0,15,11
2023-11-09 00:00:00+00:00,,,164,8
2023-11-10 00:00:00+00:00,2.0,2.0,53,16
2023-11-11 00:00:00+00:00,,,54,9
2023-11-12 00:00:00+00:00,,,143,14
2023-11-13 00:00:00+00:00,,,10,8
2023-11-14 00:00:00+00:00,,,7,5
2023-11-15 00:00:00+00:00,,,53,13
2023-11-16 00:00:00+00:00,1.0,1.0,15,9
2023-11-17 00:00:00+00:00,1.0,1.0,9,9
