time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-15 00:00:00+00:00,3.0,3.0,11,8
2023-07-16 00:00:00+00:00,1.0,1.0,53,34
2023-07-17 00:00:00+00:00,2.0,2.0,90,32
2023-07-18 00:00:00+00:00,5.0,3.0,82,12
2023-07-19 00:00:00+00:00,,,31,15
2023-07-20 00:00:00+00:00,,,18,9
2023-07-21 00:00:00+00:00,,,92,27
2023-07-22 00:00:00+00:00,,,63,19
2023-07-23 00:00:00+00:00,,,107,17
2023-07-24 00:00:00+00:00,2.0,2.0,44,16
2023-07-25 00:00:00+00:00,1.0,1.0,35,13
2023-07-26 00:00:00+00:00,3.0,2.0,91,30
2023-07-27 00:00:00+00:00,,,121,28
2023-07-28 00:00:00+00:00,2.0,1.0,34,22
