time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-07 00:00:00+00:00,1.0,1.0,20,11
2023-03-08 00:00:00+00:00,25.0,23.0,22,12
2023-03-09 00:00:00+00:00,62.0,48.0,11,6
2023-03-10 00:00:00+00:00,60.0,39.0,111,14
2023-03-11 00:00:00+00:00,61.0,41.0,38,14
2023-03-12 00:00:00+00:00,21.0,21.0,23,6
2023-03-13 00:00:00+00:00,,,22,12
2023-03-14 00:00:00+00:00,,,24,10
2023-03-15 00:00:00+00:00,,,8,7
2023-03-16 00:00:00+00:00,,,70,9
2023-03-17 00:00:00+00:00,26.0,21.0,34,14
2023-03-18 00:00:00+00:00,71.0,42.0,21,9
2023-03-19 00:00:00+00:00,66.0,37.0,9,5
2023-03-20 00:00:00+00:00,22.0,18.0,144,11
