time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-20 00:00:00+00:00,4.0,4.0,44,11
2024-06-21 00:00:00+00:00,4.0,3.0,10,7
2024-06-22 00:00:00+00:00,1.0,1.0,31,15
2024-06-23 00:00:00+00:00,1.0,1.0,28,10
2024-06-24 00:00:00+00:00,,,8,5
2024-06-25 00:00:00+00:00,,,226,7
2024-06-26 00:00:00+00:00,1.0,1.0,39,13
2024-06-27 00:00:00+00:00,,,44,9
2024-06-28 00:00:00+00:00,,,86,16
2024-06-29 00:00:00+00:00,,,17,9
2024-06-30 00:00:00+00:00,2.0,2.0,8,6
2024-07-01 00:00:00+00:00,1.0,1.0,72,12
2024-07-02 00:00:00+00:00,,,14,10
2024-07-03 00:00:00+00:00,3.0,1.0,30,9
