time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-04 00:00:00+00:00,1.0,1.0,18,10
2025-09-05 00:00:00+00:00,4.0,3.0,8,6
2025-09-06 00:00:00+00:00,1.0,1.0,25,9
2025-09-07 00:00:00+00:00,2.0,2.0,39,10
2025-09-08 00:00:00+00:00,3.0,2.0,7,6
2025-09-09 00:00:00+00:00,3.0,3.0,11,8
2025-09-10 00:00:00+00:00,2.0,2.0,12,6
2025-09-11 00:00:00+00:00,1.0,1.0,19,4
2025-09-12 00:00:00+00:00,,,7,6
2025-09-13 00:00:00+00:00,3.0,2.0,16,7
2025-09-14 00:00:00+00:00,,,7,7
2025-09-15 00:00:00+00:00,3.0,3.0,10,9
2025-09-16 00:00:00+00:00,3.0,3.0,30,8
2025-09-17 00:00:00+00:00,3.0,3.0,5,3
