referrer,views_total,views_unique
github.com,45,15
harfang3d.com,29,12
awesome-go.com,16,10
Google,8,5
sourceforge.net,6,5
DuckDuckGo,3,3
habr.com,2,2
awesomeopensource.com,2,1
faraz.work,1,1
ya.ru,1,1
