time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-25 00:00:00+00:00,89,47,38,8
2023-06-26 00:00:00+00:00,17,16,11,6
2023-06-27 00:00:00+00:00,13,11,31,18
2023-06-28 00:00:00+00:00,58,43,12,9
2023-06-29 00:00:00+00:00,61,44,15,8
2023-06-30 00:00:00+00:00,19,15,30,11
2023-07-01 00:00:00+00:00,1,1,32,13
2023-07-02 00:00:00+00:00,1,1,17,11
2023-07-03 00:00:00+00:00,9,9,59,11
2023-07-04 00:00:00+00:00,67,44,55,17
2023-07-05 00:00:00+00:00,149,84,17,13
2023-07-06 00:00:00+00:00,86,62,8,5
2023-07-07 00:00:00+00:00,60,42,15,9
2023-07-08 00:00:00+00:00,58,40,51,11
