referrer,views_total,views_unique
github.com,46,24
Google,29,15
harfang3d.com,29,10
awesome-go.com,18,7
alternativeto.net,7,2
habr.com,6,4
youtube.com,3,2
sourceforge.net,3,2
t.co,2,1
pypi.org,1,1
