referrer,views_total,views_unique
harfang3d.com,130,47
github.com,31,12
Google,5,5
Bing,4,1
habr.com,2,2
libhunt.com,2,2
pypi.org,2,2
chatgpt.com,1,1
gitverse.ru,1,1
go.libhunt.com,1,1
