time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,2,2,113,14
2025-03-05 00:00:00+00:00,3,3,7,5
2025-03-06 00:00:00+00:00,15,9,8,7
2025-03-07 00:00:00+00:00,9,9,38,8
2025-03-08 00:00:00+00:00,2,2,33,7
2025-03-09 00:00:00+00:00,2,2,22,9
2025-03-10 00:00:00+00:00,1,1,20,13
2025-03-11 00:00:00+00:00,4,3,59,10
2025-03-12 00:00:00+00:00,1,1,30,10
2025-03-13 00:00:00+00:00,2,2,30,15
2025-03-14 00:00:00+00:00,7,4,23,11
2025-03-15 00:00:00+00:00,6,3,13,11
2025-03-16 00:00:00+00:00,4,1,7,3
2025-03-17 00:00:00+00:00,3,2,27,8
