time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-13 00:00:00+00:00,4.0,1.0,43,13
2023-10-14 00:00:00+00:00,2.0,2.0,69,12
2023-10-15 00:00:00+00:00,4.0,3.0,72,11
2023-10-16 00:00:00+00:00,1.0,1.0,51,17
2023-10-17 00:00:00+00:00,2.0,2.0,173,16
2023-10-18 00:00:00+00:00,5.0,4.0,74,14
2023-10-19 00:00:00+00:00,3.0,3.0,58,19
2023-10-20 00:00:00+00:00,1.0,1.0,33,14
2023-10-21 00:00:00+00:00,2.0,1.0,11,6
2023-10-22 00:00:00+00:00,1.0,1.0,7,7
2023-10-23 00:00:00+00:00,,,21,9
2023-10-24 00:00:00+00:00,2.0,2.0,73,13
2023-10-25 00:00:00+00:00,5.0,3.0,142,30
2023-10-26 00:00:00+00:00,2.0,2.0,82,13
