time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-26 00:00:00+00:00,,,5,5
2025-01-27 00:00:00+00:00,,,46,7
2025-01-28 00:00:00+00:00,1.0,1.0,6,6
2025-01-29 00:00:00+00:00,1.0,1.0,92,8
2025-01-30 00:00:00+00:00,1.0,1.0,13,6
2025-01-31 00:00:00+00:00,,,8,6
2025-02-01 00:00:00+00:00,,,7,4
2025-02-02 00:00:00+00:00,3.0,2.0,12,8
2025-02-03 00:00:00+00:00,11.0,1.0,16,10
2025-02-04 00:00:00+00:00,1.0,1.0,8,8
2025-02-05 00:00:00+00:00,1.0,1.0,22,8
2025-02-06 00:00:00+00:00,,,16,6
2025-02-07 00:00:00+00:00,,,15,5
2025-02-08 00:00:00+00:00,1.0,1.0,5,5
