time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-14 00:00:00+00:00,,,50,10
2023-12-15 00:00:00+00:00,4.0,3.0,64,18
2023-12-16 00:00:00+00:00,11.0,1.0,86,11
2023-12-17 00:00:00+00:00,4.0,3.0,67,14
2023-12-18 00:00:00+00:00,,,38,20
2023-12-19 00:00:00+00:00,1.0,1.0,31,9
2023-12-20 00:00:00+00:00,2.0,2.0,10,8
2023-12-21 00:00:00+00:00,1.0,1.0,29,8
2023-12-22 00:00:00+00:00,1.0,1.0,8,7
2023-12-23 00:00:00+00:00,2.0,2.0,14,10
2023-12-24 00:00:00+00:00,,,11,5
2023-12-25 00:00:00+00:00,1.0,1.0,15,9
2023-12-26 00:00:00+00:00,1.0,1.0,19,11
2023-12-27 00:00:00+00:00,,,115,14
