time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-06 00:00:00+00:00,,,42,12
2025-05-07 00:00:00+00:00,2.0,2.0,20,10
2025-05-08 00:00:00+00:00,,,16,9
2025-05-09 00:00:00+00:00,1.0,1.0,28,10
2025-05-10 00:00:00+00:00,1.0,1.0,33,6
2025-05-11 00:00:00+00:00,2.0,2.0,10,5
2025-05-12 00:00:00+00:00,2.0,2.0,7,7
2025-05-13 00:00:00+00:00,3.0,2.0,1,1
2025-05-14 00:00:00+00:00,,,16,9
2025-05-15 00:00:00+00:00,1.0,1.0,2,2
2025-05-16 00:00:00+00:00,1.0,1.0,9,9
2025-05-17 00:00:00+00:00,2.0,2.0,11,8
2025-05-18 00:00:00+00:00,,,21,6
2025-05-19 00:00:00+00:00,2.0,2.0,10,9
