time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-25 00:00:00+00:00,24,5,20,10
2026-06-26 00:00:00+00:00,23,4,13,6
2026-06-27 00:00:00+00:00,23,2,7,4
2026-06-28 00:00:00+00:00,23,3,14,6
2026-06-29 00:00:00+00:00,28,3,16,8
2026-06-30 00:00:00+00:00,4,3,7,5
2026-07-01 00:00:00+00:00,1,1,13,8
2026-07-02 00:00:00+00:00,7,6,22,7
2026-07-03 00:00:00+00:00,2,2,13,9
2026-07-04 00:00:00+00:00,3,3,15,11
2026-07-05 00:00:00+00:00,2,2,15,8
2026-07-06 00:00:00+00:00,3,2,17,6
2026-07-07 00:00:00+00:00,4,4,25,9
2026-07-08 00:00:00+00:00,4,4,10,7
