time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-03 00:00:00+00:00,3.0,3.0,6,6
2025-07-04 00:00:00+00:00,1.0,1.0,10,5
2025-07-05 00:00:00+00:00,1.0,1.0,12,5
2025-07-06 00:00:00+00:00,2.0,2.0,16,10
2025-07-07 00:00:00+00:00,,,8,6
2025-07-08 00:00:00+00:00,1.0,1.0,12,9
2025-07-09 00:00:00+00:00,,,10,6
2025-07-10 00:00:00+00:00,1.0,1.0,8,5
2025-07-11 00:00:00+00:00,2.0,1.0,11,9
2025-07-12 00:00:00+00:00,3.0,3.0,5,5
2025-07-13 00:00:00+00:00,,,4,4
2025-07-14 00:00:00+00:00,4.0,4.0,19,11
2025-07-15 00:00:00+00:00,,,10,9
2025-07-16 00:00:00+00:00,1.0,1.0,49,4
