referrer,views_total,views_unique
github.com,142,43
harfang3d.com,119,26
Google,94,13
search.brave.com,53,2
gamefromscratch.com,46,3
youtube.com,42,6
awesome-go.com,21,13
habr.com,10,2
cn.bing.com,9,5
Baidu,5,4
