time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-09 00:00:00+00:00,16.0,14.0,1.0,1.0
2022-10-10 00:00:00+00:00,65.0,43.0,,
2022-10-11 00:00:00+00:00,66.0,36.0,,
2022-10-12 00:00:00+00:00,18.0,17.0,10.0,3.0
2022-10-13 00:00:00+00:00,,,7.0,3.0
2022-10-14 00:00:00+00:00,1.0,1.0,3.0,2.0
2022-10-15 00:00:00+00:00,,,9.0,4.0
2022-10-17 00:00:00+00:00,,,3.0,2.0
2022-10-18 00:00:00+00:00,,,3.0,2.0
2022-10-20 00:00:00+00:00,46.0,36.0,4.0,1.0
2022-10-21 00:00:00+00:00,66.0,39.0,,
2022-10-22 00:00:00+00:00,19.0,15.0,2.0,2.0
