time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-26 00:00:00+00:00,65.0,36.0,9,3
2022-09-27 00:00:00+00:00,68.0,36.0,12,3
2022-09-28 00:00:00+00:00,17.0,14.0,3,2
2022-09-29 00:00:00+00:00,,,9,5
2022-09-30 00:00:00+00:00,1.0,1.0,6,2
2022-10-02 00:00:00+00:00,1.0,1.0,7,3
2022-10-03 00:00:00+00:00,,,2,2
2022-10-04 00:00:00+00:00,1.0,1.0,2,2
2022-10-05 00:00:00+00:00,,,5,3
2022-10-06 00:00:00+00:00,,,2,2
2022-10-07 00:00:00+00:00,1.0,1.0,14,3
2022-10-08 00:00:00+00:00,,,1,1
2022-10-09 00:00:00+00:00,11.0,10.0,1,1
