referrer,views_total,views_unique
github.com,25,4
youtube.com,10,1
harfang3d.com,8,4
Google,4,4
cn.bing.com,4,2
yandex.ru,4,2
DuckDuckGo,1,1
dev.harfang3d.com,1,1
pypi.com.cn,1,1
Baidu,1,1
