time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-09 00:00:00+00:00,1.0,1.0,,
2022-06-10 00:00:00+00:00,112.0,59.0,6.0,2.0
2022-06-11 00:00:00+00:00,166.0,68.0,2.0,2.0
2022-06-12 00:00:00+00:00,97.0,43.0,8.0,5.0
2022-06-13 00:00:00+00:00,65.0,36.0,22.0,4.0
2022-06-14 00:00:00+00:00,61.0,39.0,16.0,3.0
2022-06-15 00:00:00+00:00,19.0,15.0,2.0,2.0
2022-06-16 00:00:00+00:00,24.0,18.0,,
2022-06-17 00:00:00+00:00,62.0,34.0,6.0,4.0
2022-06-18 00:00:00+00:00,63.0,35.0,21.0,4.0
2022-06-19 00:00:00+00:00,17.0,14.0,18.0,4.0
2022-06-20 00:00:00+00:00,,,9.0,1.0
2022-06-21 00:00:00+00:00,,,27.0,3.0
2022-06-22 00:00:00+00:00,,,3.0,1.0
