time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-24 00:00:00+00:00,61.0,38.0,3.0,1.0
2023-01-25 00:00:00+00:00,20.0,17.0,7.0,2.0
2023-01-27 00:00:00+00:00,1.0,1.0,37.0,7.0
2023-01-28 00:00:00+00:00,1.0,1.0,1.0,1.0
2023-01-30 00:00:00+00:00,42.0,35.0,8.0,2.0
2023-01-31 00:00:00+00:00,61.0,44.0,24.0,4.0
2023-02-01 00:00:00+00:00,61.0,40.0,7.0,2.0
2023-02-02 00:00:00+00:00,20.0,17.0,7.0,5.0
2023-02-03 00:00:00+00:00,,,5.0,3.0
2023-02-04 00:00:00+00:00,,,2.0,1.0
2023-02-05 00:00:00+00:00,1.0,1.0,,
2023-02-06 00:00:00+00:00,,,1.0,1.0
