time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-18 00:00:00+00:00,66.0,32.0,33.0,8.0
2022-11-19 00:00:00+00:00,67.0,32.0,22.0,5.0
2022-11-20 00:00:00+00:00,25.0,19.0,20.0,5.0
2022-11-21 00:00:00+00:00,2.0,1.0,10.0,2.0
2022-11-22 00:00:00+00:00,,,40.0,7.0
2022-11-23 00:00:00+00:00,,,22.0,10.0
2022-11-24 00:00:00+00:00,2.0,2.0,20.0,7.0
2022-11-25 00:00:00+00:00,2.0,2.0,9.0,6.0
2022-11-26 00:00:00+00:00,1.0,1.0,7.0,2.0
2022-11-27 00:00:00+00:00,1.0,1.0,,
2022-11-28 00:00:00+00:00,1.0,1.0,2.0,2.0
2022-11-29 00:00:00+00:00,,,11.0,3.0
2022-11-30 00:00:00+00:00,,,7.0,2.0
2022-12-01 00:00:00+00:00,,,8.0,4.0
