url_path,views_total,views_unique
/harfang3d/sample-projects,3,2
/harfang3d/sample-projects/blob/main/car-engine/car_engine/1001_01.geo,1,1
/harfang3d/sample-projects/blob/main/img/science-lab.png,1,1
/harfang3d/sample-projects/tree/main/car-engine,1,1
/harfang3d/sample-projects/tree/main/car-engine/car_engine,1,1
