url_path,views_total,views_unique
/harfang3d/sample-projects,6,4
/harfang3d/sample-projects/tree/main/img,3,1
/harfang3d/sample-projects/tree/main/range-rover,3,1
/harfang3d/sample-projects/blob/main/img/car-engine.png,2,1
