url_path,views_total,views_unique
/harfang3d/sample-projects,8,5
/harfang3d/sample-projects/blob/main/img/car-engine.png,3,3
/harfang3d/sample-projects/blob/main/img/car-showroom.png,1,1
/harfang3d/sample-projects/blob/main/img/orca-bistro.png,1,1
