time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-01 00:00:00+00:00,,,4.0,4.0
2023-09-04 00:00:00+00:00,,,3.0,3.0
2023-09-05 00:00:00+00:00,1.0,1.0,19.0,2.0
2023-09-06 00:00:00+00:00,,,1.0,1.0
2023-09-07 00:00:00+00:00,1.0,1.0,,
2023-09-08 00:00:00+00:00,,,2.0,2.0
2023-09-09 00:00:00+00:00,,,4.0,2.0
2023-09-10 00:00:00+00:00,,,4.0,3.0
2023-09-11 00:00:00+00:00,,,1.0,1.0
2023-09-12 00:00:00+00:00,50.0,43.0,4.0,2.0
2023-09-13 00:00:00+00:00,73.0,42.0,5.0,3.0
2023-09-14 00:00:00+00:00,22.0,16.0,2.0,2.0
