time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-08 00:00:00+00:00,,,1.0,1.0
2023-01-09 00:00:00+00:00,35.0,28.0,2.0,2.0
2023-01-10 00:00:00+00:00,65.0,44.0,,
2023-01-11 00:00:00+00:00,66.0,39.0,2.0,2.0
2023-01-12 00:00:00+00:00,68.0,45.0,2.0,2.0
2023-01-13 00:00:00+00:00,101.0,68.0,8.0,4.0
2023-01-14 00:00:00+00:00,162.0,82.0,,
2023-01-15 00:00:00+00:00,104.0,59.0,,
2023-01-16 00:00:00+00:00,152.0,72.0,,
2023-01-17 00:00:00+00:00,94.0,62.0,11.0,5.0
2023-01-18 00:00:00+00:00,23.0,19.0,,
2023-01-19 00:00:00+00:00,,,1.0,1.0
2023-01-20 00:00:00+00:00,,,19.0,4.0
