time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-28 00:00:00+00:00,62.0,38.0,4.0,2.0
2023-01-29 00:00:00+00:00,58.0,34.0,7.0,3.0
2023-01-30 00:00:00+00:00,65.0,40.0,,
2023-01-31 00:00:00+00:00,20.0,19.0,1.0,1.0
2023-02-01 00:00:00+00:00,,,3.0,2.0
2023-02-02 00:00:00+00:00,,,3.0,2.0
2023-02-03 00:00:00+00:00,,,1.0,1.0
2023-02-04 00:00:00+00:00,6.0,6.0,1.0,1.0
2023-02-05 00:00:00+00:00,61.0,38.0,,
2023-02-06 00:00:00+00:00,66.0,45.0,3.0,3.0
2023-02-07 00:00:00+00:00,64.0,39.0,,
2023-02-08 00:00:00+00:00,62.0,40.0,1.0,1.0
2023-02-09 00:00:00+00:00,20.0,18.0,,
2023-02-10 00:00:00+00:00,,,17.0,4.0
