url_path,views_total,views_unique
/harfang3d/harfang-go,13,10
/harfang3d/harfang-go/tree/main/linux,2,2
/harfang3d/harfang-go/blob/main/linux/libhg_go.a,1,1
/harfang3d/harfang-go/tree/main/windows,1,1
