url_path,views_total,views_unique
/harfang3d/harfang-go,7,7
/harfang3d/harfang-go/tree/main/linux,3,1
/harfang3d/harfang-go/tree/main/windows,2,1
/harfang3d/harfang-go/issues,1,1
