time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-12 00:00:00+00:00,1,1,2.0,1.0
2023-04-13 00:00:00+00:00,67,46,,
2023-04-14 00:00:00+00:00,70,40,1.0,1.0
2023-04-15 00:00:00+00:00,67,38,,
2023-04-16 00:00:00+00:00,64,37,2.0,1.0
2023-04-17 00:00:00+00:00,67,40,7.0,3.0
2023-04-18 00:00:00+00:00,63,41,1.0,1.0
2023-04-19 00:00:00+00:00,64,37,,
2023-04-20 00:00:00+00:00,68,41,,
2023-04-21 00:00:00+00:00,64,33,,
2023-04-22 00:00:00+00:00,66,34,,
2023-04-23 00:00:00+00:00,19,17,,
2023-04-24 00:00:00+00:00,47,31,1.0,1.0
