time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-21 00:00:00+00:00,26.0,16.0,8,3
2022-11-22 00:00:00+00:00,4.0,4.0,26,8
2022-11-23 00:00:00+00:00,9.0,9.0,110,56
2022-11-24 00:00:00+00:00,69.0,34.0,38,26
2022-11-25 00:00:00+00:00,70.0,32.0,27,19
2022-11-26 00:00:00+00:00,66.0,29.0,33,15
2022-11-27 00:00:00+00:00,65.0,28.0,5,4
2022-11-28 00:00:00+00:00,21.0,18.0,30,16
2022-11-29 00:00:00+00:00,58.0,33.0,21,13
2022-11-30 00:00:00+00:00,71.0,37.0,6,6
2022-12-01 00:00:00+00:00,18.0,15.0,3,3
2022-12-02 00:00:00+00:00,,,22,5
2022-12-03 00:00:00+00:00,,,1,1
2022-12-04 00:00:00+00:00,,,2,2
