time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-13 00:00:00+00:00,,,20,3
2023-01-18 00:00:00+00:00,,,5,1
2023-01-23 00:00:00+00:00,,,1,1
2023-01-26 00:00:00+00:00,1.0,1.0,1,1
