time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-28 00:00:00+00:00,,,1,1
2023-03-01 00:00:00+00:00,,,9,1
2023-03-02 00:00:00+00:00,3.0,2.0,3,3
2023-03-05 00:00:00+00:00,,,1,1
2023-03-10 00:00:00+00:00,9.0,1.0,1,1
2023-03-11 00:00:00+00:00,1.0,1.0,1,1
2023-03-12 00:00:00+00:00,1.0,1.0,5,1
