time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-27 00:00:00+00:00,2.0,2.0,3,2
2023-02-28 00:00:00+00:00,,,1,1
2023-03-01 00:00:00+00:00,1.0,1.0,7,4
2023-03-02 00:00:00+00:00,11.0,7.0,7,5
2023-03-03 00:00:00+00:00,,,6,3
2023-03-04 00:00:00+00:00,,,13,2
2023-03-05 00:00:00+00:00,1.0,1.0,13,5
2023-03-06 00:00:00+00:00,2.0,2.0,8,5
2023-03-07 00:00:00+00:00,1.0,1.0,17,4
2023-03-08 00:00:00+00:00,,,6,3
2023-03-09 00:00:00+00:00,1.0,1.0,1,1
2023-03-10 00:00:00+00:00,,,6,3
2023-03-11 00:00:00+00:00,2.0,1.0,4,1
2023-03-12 00:00:00+00:00,1.0,1.0,5,3
