time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-05 00:00:00+00:00,,,6,4
2022-12-06 00:00:00+00:00,7.0,4.0,17,6
2022-12-07 00:00:00+00:00,14.0,7.0,7,3
2022-12-08 00:00:00+00:00,,,13,5
2022-12-09 00:00:00+00:00,1.0,1.0,3,2
2022-12-10 00:00:00+00:00,,,3,2
2022-12-11 00:00:00+00:00,,,7,3
2022-12-12 00:00:00+00:00,1.0,1.0,5,3
2022-12-13 00:00:00+00:00,,,9,5
2022-12-14 00:00:00+00:00,1.0,1.0,6,3
2022-12-15 00:00:00+00:00,,,16,4
2022-12-16 00:00:00+00:00,,,2,2
2022-12-17 00:00:00+00:00,,,4,2
2022-12-18 00:00:00+00:00,1.0,1.0,6,5
