time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-24 00:00:00+00:00,2.0,2.0,5,2
2022-11-25 00:00:00+00:00,,,14,4
2022-11-26 00:00:00+00:00,,,8,5
2022-11-28 00:00:00+00:00,,,10,4
2022-11-29 00:00:00+00:00,1.0,1.0,28,5
2022-11-30 00:00:00+00:00,1.0,1.0,16,4
2022-12-01 00:00:00+00:00,,,4,4
2022-12-02 00:00:00+00:00,1.0,1.0,4,2
2022-12-03 00:00:00+00:00,,,8,6
2022-12-04 00:00:00+00:00,,,7,4
2022-12-05 00:00:00+00:00,,,6,4
2022-12-06 00:00:00+00:00,7.0,4.0,17,6
2022-12-07 00:00:00+00:00,14.0,7.0,7,3
